Productions
187375
1380
540030
668225
292870
947780
503585
176430
1378335
111860
445315
275560
992865
68130
171955
1725
462170
686040
271515
668180
528630
133115
797580
100790
274605
179900
1255935
95915
111010
1375
384345
622465
91705
329715
354040
57120
383905
55040
217915
138360
761010
56950
119825
1165
530530
604730
149075
806030
479795
86710
887190
61330
281370
208940
1108195
50530
166375
25
389070
503630
250285
714630
636805
157100
712350
49280
189170
2220
247610
1109665
27970
35560
795
232820
343070
153245
350630
343200
66020
523100
25530
82565
1810
107185
568795
46175
91375
770
263975
350630
170015
383355
233575
42970
553960
31910
130240
1935
26820
796305
27285
115265
770
246155
523270
148485
510850
460430
97625
635510
35715
181925
1900
150595
966725
24320
130433
503
867915
566686
194448
537371
544843
114835
748222
20710
223590
1713
186289
1042640
5200
181555
727
371620
628470
207880
627195
749035
161339
773120
57120
307353
1340
181982
1250675
16030
16045
177300
620
285405
452640
166130
427975
510705
72100
393455
19405
122700
1820
100290
970
948240
28875
12405
167045
385
275390
424715
150990
485200
565155
100735
366615
12735
181290
1675
142410
530
988000
16650
13380
121210
310
292720
425560
142855
585160
571730
122320
432370
10745
188180
1820
162130
585
1029050
11515
11715
119715
240
286310
437190
179345
518470
504520
170390
380850
9990
191915
1535
189510
310
1113100
10100
6616
221192
9
329185
510765
137870
483907
556603
123798
445273
9971
236967
1069
299361
696
1028664
28968
11989
130106
18
449483
429457
178779
504326
430005
110442
416177
5453
128344
1439
252610
191
1065277
17486
15630
96355
223850
75
382680
252865
526970
608440
75245
369400
6760
170725
2090
183145
380
926255
8715
261295
238250
1755
0
256670
178385
171490
349485
26800
458650
160300
7980
181845
298565
189885
250
905215
2510
223645
13510
171880
0
227060
323210
126650
541720
487420
107480
183120
11100
235620
1370
166650
6590
877930
8080
313180
13610
142410
0
244570
385010
169660
575100
570690
120470
198530
3430
195700
1690
180310
6590
1166280
7730
334630
12140
131240
0
220730
338860
169500
666470
623290
119990
194680
5260
246100
2250
166700
230
1126370
3570
359310
9890
117130
0
237760
387890
115390
773710
451200
86200
124790
3210
196530
2510
132850
440
1062000
5270
379810
11590
93180
0
122340
307840
119530
710450
596550
50270
117210
1550
235650
2630
158400
460
824890
5570
275310
13000
127000
0
169000
359000
142000
583000
596000
80000
192000
2000
248000
3000
154000
500
1038000
8000
389000
11640
54950
0
223550
264790
144330
690890
500600
68160
94530
3090
201850
2840
99490
850
750560
7750
269010
13320
62680
0
271830
322370
173030
880440
542800
88720
108900
2940
226480
3220
145010
1540
862830
6840
314280
14840
62760
0
299760
366020
204830
1096360
718620
122880
171870
4250
309460
3680
150740
2260
952580
7540
314130
8860
58220
0
186620
242180
155180
842130
503180
95440
129880
2300
180480
3660
140730
1410
880790
4230
257180
6130
61950
0
111790
210530
142710
711630
301980
81470
119140
780
215500
1740
130420
340
835160
6250
262350
6190
61440
0
168850
217370
142430
799670
397290
74200
82380
560
231590
500
134670
340
1147380
6150
253740
19180
75380
0
111700
218610
119470
932680
385970
61120
62780
5100
246850
250
153510
160
881010
3720
226040
19180
75380
0
111700
218610
119470
932680
385970
61120
62780
5100
246850
250
153510
160
881010
3720
226040
19330
72540
0
89830
193850
119790
1046110
408610
64310
71060
2640
249950
410
145400
130
804510
13510
195310
