District,Area,YEAR,Max_Temp,Min_Temp,Rainfall, Humidity,Wind,Cloud,Sunshine,ALT
14,129060,1975,37.5,25.1666666666667,78.3333333333333,66.3333333333333,1.23333333333333,3.03333333333333,6.98571428571429,20
16,55660,1975,33.3,22.8333333333333,235.666666666667,84.6666666666667,0.766666666666667,3.83333333333333,6.23333333333333,34
17,650250,1975,34.0666666666667,22.6666666666667,536.666666666667,81,1.13333333333333,5.6,7.13333333333333,35
2,24065,1976,38.7333333333333,23.5666666666667,199.333333333333,72.3333333333333,1.5,3.86666666666667,7.96666666666667,20
3,220335,1976,34.6666666666667,23.6666666666667,408,80.3333333333333,5.06666666666667,4.26666666666667,6.56666666666667,6
4,208290,1976,34.8,24.1666666666667,277,77.6666666666667,3.8,5.16666666666667,6.43535353535354,10
5,233740,1976,35.9,24.3,373.333333333333,78,1.9,4.9,7.66666666666667,9
6,12485,1976,33.9,23.3666666666667,181.666666666667,70.6666666666667,1.03333333333333,3.7,6.5,37
7,42625,1976,36.5666666666667,24.1333333333333,273.666666666667,78.3333333333333,1.6,4.56666666666667,6.68735632183908,9
8,18640,1976,36.9666666666667,24,150.666666666667,74.6666666666667,3.36666666666667,4.03333333333333,6.86666666666667,7
9,31175,1976,36.9666666666667,24.9333333333333,229,74.3333333333333,2.1,4.16666666666667,6.86222222222222,4
10,154410,1976,35.9333333333333,22.9333333333333,267.666666666667,78.3333333333333,0.2,4.36666666666667,5.72,19
11,153390,1976,32.5333333333333,24.6,272.333333333333,81,1.63333333333333,4.36666666666667,6.0632183908046,6
12,30135,1976,38.4666666666667,22.7333333333333,290.333333333333,67,3.43333333333333,3.7,6.87126436781609,14
13,11460,1976,33.4666666666667,25.1,274.666666666667,82.6666666666667,2.2,4.76666666666667,5.49195402298851,3
14,105800,1976,36.9666666666667,24.2333333333333,159.666666666667,68,0.7,3.43333333333333,6.98571428571429,20
16,31040,1976,33.3,22.8333333333333,248.666666666667,88,0.8,4,6.23333333333333,34
17,300000,1976,34,22.5333333333333,563,82.3333333333333,0.866666666666667,5.46666666666667,6.2,35
2,54570,1977,34.5,24.1333333333333,175.666666666667,75.3333333333333,1.66666666666667,4.2,6.3,20
3,219450,1977,33.1333333333333,23.0666666666667,373,85,2.53333333333333,5.53333333333333,6.3,6
4,208600,1977,33.6333333333333,23.4333333333333,389.333333333333,80.3333333333333,4.56666666666667,5.53333333333333,6.43535353535354,10
5,238700,1977,33.9333333333333,23.5,296,84,2.13333333333333,5.73333333333333,6.7,9
6,14680,1977,33.9,23.3666666666667,181.666666666667,70.6666666666667,1.03333333333333,3.7,6.5,37
7,51345,1977,36.2,23.4,333.333333333333,83,1.16666666666667,4.83333333333333,6.68735632183908,9
8,23550,1977,36.6,23.9333333333333,229,80.3333333333333,3.56666666666667,5,6.16666666666667,7
9,44885,1977,36.2333333333333,24.8333333333333,260.333333333333,79,1.96666666666667,5.06666666666667,6.86222222222222,4
10,174235,1977,32.8666666666667,23.6666666666667,616.666666666667,83,4,5.7,5.72,19
11,157430,1977,32.5333333333333,24.6,348.666666666667,81,1.63333333333333,4.36666666666667,6.0632183908046,6
12,38580,1977,37.3,22.8333333333333,565.333333333333,77,2.4,5.16666666666667,6.87126436781609,14
13,27450,1977,33.8,24.7333333333333,263.333333333333,81,2.63333333333333,5.16666666666667,5.49195402298851,3
14,104650,1977,37.1333333333333,22.9,337.666666666667,80.6666666666667,1.53333333333333,4.7,6.98571428571429,20
16,58760,1977,33.3,22.8333333333333,336.666666666667,78.6666666666667,0.833333333333333,5,6.23333333333333,34
17,634000,1977,32.9333333333333,21.8333333333333,644.333333333333,85,1.06666666666667,6.53333333333333,4.13333333333333,35
2,55670,1978,37.6333333333333,23.3333333333333,394.333333333333,75.3333333333333,1.7,4.46666666666667,6.96666666666667,20
3,223760,1978,34.7333333333333,23.3,409.333333333333,81.3333333333333,4.53333333333333,5.36666666666667,6.56666666666667,6
4,241330,1978,32.8666666666667,24.2,275.333333333333,81.6666666666667,2.46666666666667,4.5,6.43535353535354,10
5,254850,1978,35.2666666666667,23.8,392.333333333333,81.6666666666667,1.86666666666667,5.3,5.9,9
6,12845,1978,33.9,23.3666666666667,181.666666666667,70.6666666666667,1.03333333333333,3.7,6.5,37
7,55530,1978,35.5333333333333,23.5,216,80.6666666666667,0.666666666666667,4.1,6.68735632183908,9
8,17190,1978,35.3,24.6333333333333,164,75.6666666666667,3.23333333333333,4.43333333333333,7.06666666666667,7
9,44510,1978,36.2333333333333,24.9,247.666666666667,82.6666666666667,1.36666666666667,4.16666666666667,6.86222222222222,4
10,106840,1978,35.5,23.0333333333333,344.333333333333,82,2.6,4.9,5.72,19
11,141545,1978,34.5333333333333,23.2666666666667,348.666666666667,81,2.03333333333333,5.33333333333333,6.0632183908046,6
12,37400,1978,38.5333333333333,23.5333333333333,235.333333333333,73,3.1,4.7,6.87126436781609,14
13,31770,1978,35.1333333333333,25.4666666666667,205.666666666667,78.3333333333333,2.9,5,5.49195402298851,3
14,92665,1978,36.5333333333333,23.7666666666667,229.666666666667,76,2.5,4.1,6.98571428571429,20
16,80085,1978,35.3,23.6333333333333,277.666666666667,77,1.2,4.33333333333333,6.23333333333333,34
17,558550,1978,35.4666666666667,22.4333333333333,620,80.6666666666667,1.13333333333333,6.06666666666667,5.53333333333333,35
2,57445,1979,41.4,24.8333333333333,92.6666666666667,65.3333333333333,1.66666666666667,2.93333333333333,8.63333333333333,20
3,240500,1979,35.3666666666667,25.2,303,78.6666666666667,4.9,3.86666666666667,7.9,6
4,240530,1979,36.0333333333333,24.9333333333333,73,76.6666666666667,3.33333333333333,2.63333333333333,6.43535353535354,10
5,255180,1979,37.3333333333333,25.4333333333333,129.666666666667,73.6666666666667,1.83333333333333,4.06666666666667,7,9
6,17420,1979,33.9,23.3666666666667,181.666666666667,70.6666666666667,1.03333333333333,3.7,6.5,37
7,58250,1979,36.8333333333333,25.2666666666667,167.666666666667,73.6666666666667,1.06666666666667,4.4,6.68735632183908,9
