District,Area,YEAR,Max_Temp,Min_Temp,Rainfall, Humidity,Wind,Cloud,Sunshine,ALT
41907,107870,1991,35.5,26.15,218.5,86.5,1.25,5.8,4.4,14
41960,176960,1991,33.75,26,455.5,87.5,1.95,6.1,2.95,3
41895,305210,1991,35.7,25.7,191,87.5,2.1,6.1,4.95,20
41966,14170,1991,36.15,24.9,534,85,0.95,6,3.8,63
41859,372740,1991,36.15,26.5,213,86,1.95,6.35,4.55,34
41891,332370,1991,37,24.65,394,85,1.3,7.05,4,35
41909,139560,1991,34.65,26.45,299.5,85,2.45,5.7,4.35,10
41950,437330,1992,34.9,25.4,312.5,90.5,1.25,6.5,3.6,4
41883,19210,1992,35.55,25.85,224,85.5,1.85,5.5,4.55,20
41978,109740,1992,33.75,25,346,84,3.5,6.15,4.4,6
41933,282430,1992,36.25,25.25,193.5,88,2.25,6,4.65,10
41923,188450,1992,34.5,26.15,284,84.5,1.7,6.3,4.45,9
41863,180670,1992,35.3,25.35,381.5,84.5,1.3,6.05,4.45,37
41929,420190,1992,34.15,24.7,298,86.5,1.95,5.9,4.6,9
41936,357200,1992,35.15,25.65,229.5,87.5,2.7,6.15,4.45,7
41947,86110,1992,35.2,25.45,226,87,1.9,5.65,3.85,4
41886,316670,1992,34.95,26,269.5,85.5,1.75,6.2,4.55,19
41953,275600,1992,33.7,25.8,486,86,1.25,5.7,3.45,6
41907,107870,1992,34.95,25.7,229.5,85.5,1.55,6.1,4.7,14
41960,176960,1992,33.65,26.05,656,87.5,1.35,5.95,3.2,3
41895,305210,1992,36.25,25.5,214.5,86.5,1.6,5.85,5.05,20
41966,14170,1992,34.95,24.2,290,83,0.9,5.95,4.4,63
41859,372740,1992,35.4,25.95,307,87.5,1.55,6.3,5.05,34
41891,332370,1992,35.6,24.2,637.5,86.5,1.3,6.7,3.8,35
41909,139560,1992,34.7,25.6,236.5,86.5,1.5,5.8,4.05,10
41950,354180,1993,33.5,25.6,482,90.5,1.8,6.5,3.7,4
41883,9760,1993,34.15,26.2,349,86.5,1.7,5.9,4.65,20
41978,99580,1993,33.15,25,583,85,4.45,6.1,4.15,6
41933,237870,1993,33.5,25.55,412,89,2.1,5.95,4.6,10
41923,169980,1993,33.25,26.3,428.5,84.5,1.45,6.45,3.85,9
41863,115790,1993,34.35,26.35,391.5,85.5,1.1,6,4.95,37
41929,433360,1993,33.1,24.65,287.5,87.5,2.1,6.2,3.75,9
41936,246970,1993,35.15,26.2,270,87.5,2.15,6.15,3.15,7
41947,104290,1993,33.95,26.55,289,87.5,2.45,5.85,4.15,4
41886,252440,1993,33.4,26.25,501,85.5,2.3,6.3,3.75,19
41953,175820,1993,32.25,25.85,617,87.5,1.9,6.35,3.4,6
41907,100440,1993,34,26.1,218.5,86.5,2,6.4,3.95,14
41960,146300,1993,32.75,26.35,679,90.5,1.35,6,3.1,3
41895,285680,1993,34.5,26.25,209,87.5,1.55,6.05,3.55,20
41966,14930,1993,34.4,23,853.5,85,1.1,6.05,4.1,63
41859,263500,1993,35.2,26.05,536,86.5,1.5,6.3,4.9,34
41891,356370,1993,34.85,25.3,879,87.5,1.4,7.1,3.6,35
41909,123170,1993,33.45,26.25,367.5,87,1.8,6.05,4.2,10
41950,365640,1994,33.1,25.55,290,88,1.2,6.4,4.2,4
41883,8490,1994,36.3,26.3,190.5,82,1.8,5.95,5.5,20
41978,87280,1994,33.55,25.35,388.5,84.5,4.75,6.2,4.05,6
41933,217770,1994,35,25.3,180.5,86,2,5.8,5.5,10
41923,161180,1994,34.05,26.55,199.5,80,1.6,6.1,5.4,9
41863,110150,1994,35.95,26.35,135,80,0.85,4.95,6,37
41929,448740,1994,33.65,26.05,247,83.5,1.65,5.65,4.8,9
41936,231300,1994,34.75,26.05,239,86,2.3,6.55,4.2,7
41947,93930,1994,34.7,26.4,213.5,86,2.35,5.45,4.25,4
41886,258460,1994,34.25,26.2,275,83,1.95,6.15,5.15,19
41953,242260,1994,32.65,26.05,516.5,86,2.35,6.25,4.65,6
41907,93770,1994,34.75,26.2,142.5,83.5,1.75,6.15,5.45,14
41960,162040,1994,33.05,25.9,550.5,90.5,1.5,6.7,2.75,3
41895,219490,1994,34.4,26.25,188.5,84,1.5,5.55,5.25,20
41966,14000,1994,34.4,24.65,411.5,81.5,0.7,6.2,4.65,63
41859,212060,1994,35.65,26.15,149.5,81.5,2.3,5.55,6.45,34
41891,503190,1994,36.1,25.6,665,82.5,1.3,6.85,5.25,35
41909,126510,1994,34.5,25.9,199,85.5,1.6,5.9,5.45,10
41950,52250,1995,34.35,25.3,429.5,87.5,1.3,6.35,4.35,4
41883,29800,1995,34,26.25,483,86.5,1.7,6.4,4.1,20
41978,44780,1995,34.7,25.8,615.5,83.5,5.15,6.1,4.8,6
41933,127280,1995,33.95,25.65,490.5,88.5,2.4,6.2,4.5,10
41923,14490,1995,34.1,26.4,357,82,1.3,6.05,4.4,9
41863,53900,1995,34.85,25.45,532.5,85.5,0.65,5.75,4.7,37
41929,1390,1995,33.4,26,436.5,86.5,2.3,6.1,3.9,9
41936,50610,1995,34.25,26.1,283.5,86,2.55,6.45,3.7,7
41947,27580,1995,35.2,26.1,500.5,86,1.7,5.55,3.85,4
41886,127530,1995,33.7,25.95,582.5,85.5,1.95,6.35,3.3,19
41953,108820,1995,32.95,26.05,695,86.5,1.75,6.35,4.15,6
41907,710,1995,34.25,26,240.5,84.5,1.5,6.65,3.7,14
41960,38160,1995,34,26,680.5,88,1.25,6.5,3.45,3
41895,89660,1995,34.85,26.1,278.5,87,1.2,6.15,3.5,20
41966,3970,1995,34.9,24.8,479,82.5,0.8,6.2,4.55,63
41859,60480,1995,33.9,25.7,600.5,87,1.4,6.25,4.85,34
41891,177920,1995,35.2,25.3,710.5,86,1.1,7.15,3.95,35
41909,10310,1995,33.6,26,364,87,1.6,6.25,3.45,10
41950,378560,1996,34.7,25.5,314.5,89.5,1.3,5.95,2.95,4
41883,33970,1996,36.1,26.4,254.5,85.5,1.4,6.4,4.45,20
41978,88910,1996,34.25,25.55,524.5,86.5,4.45,6.4,3.05,6
41933,308210,1996,34.8,25.45,227,87.5,2.4,6.1,3.8,10
41923,138610,1996,34.8,26.45,309,84.5,0.85,5.9,3.85,9
41863,95090,1996,35.45,26.35,390.5,86.5,0.65,5.85,4.1,37
41929,408260,1996,33.95,25.85,328.5,88.5,2.4,3,4.15,9
41936,200840,1996,34.55,25.9,325.5,88.5,1.35,6.3,3.5,7
41947,57310,1996,34.65,25.95,249,86,1.65,5.8,3.05,4
41886,262340,1996,34.3,26.25,283.5,87,1.65,6.3,3.65,19
41953,241090,1996,33.3,25.85,578,90,1.5,6.2,3.2,6
41907,70120,1996,35.3,26,216.5,88,1.3,6.45,4.3,14
41960,202020,1996,33,25.75,516.5,91.5,1.35,6.45,3.25,3
41895,227220,1996,35.2,26.15,188,88,1.05,6.3,4.75,20
41966,11210,1996,34.25,24.7,469.5,87,0.9,6.65,3.45,63
41859,165250,1996,35.1,26.05,416,86.5,1.5,6.5,5.25,34
41891,445670,1996,36.45,25.1,744.5,90,0.95,7.3,2.95,35
41909,115920,1996,34.25,26.05,173.5,86.5,1.4,3.7,4.15,10
41950,355600,1997,34.65,25.6,298.5,90,1.5,6.65,3.75,4
41883,31210,1997,36.25,26.45,271.5,86.5,1.3,6.2,4.45,20
41978,106710,1997,35.6,26,708,87,4.85,6.75,4.2,6
41933,305630,1997,35.5,25,467,87,2.35,6.15,4.25,10
41923,141200,1997,35.95,26.5,389.5,85,0.65,6.1,4.45,9
41863,90370,1997,36.1,26.35,395.5,86.5,0.8,5.55,4.2,37
41929,393480,1997,34.95,25.9,315.5,87,2,5.85,4.5,9
41936,237110,1997,36,26.2,316.5,88.5,1.85,6.2,3.6,7
41947,55050,1997,35.2,25.95,388.5,86.5,1.55,5.75,3.9,4
41886,243370,1997,34.6,26.25,470,87,2.05,6.2,4.15,19
41953,225370,1997,34.8,26.1,727.5,87.5,1.55,6.4,4.4,6
41907,65900,1997,35.65,25.75,393.5,88,1.35,6.35,4.7,14
41960,209680,1997,34.35,26,536.5,90,1.4,6.55,2.8,3
41895,229670,1997,35.3,26.2,615.5,88.5,1.25,6.15,5.1,20
41966,10230,1997,34.95,25,569,86.5,0.95,6.2,4.1,63
41859,144570,1997,35.85,26.2,430.5,86.5,1.15,6.2,4.85,34
41891,446380,1997,36.3,25.45,583.5,87.5,1.1,6.95,3.9,35
41909,107080,1997,34.9,26.05,492.5,87,1.1,6.3,4.1,10
41950,354310,1998,34.5,25.15,566,91.5,1.4,6.55,2.35,4
41883,26640,1998,35,26.55,656,89,1,7.05,3.15,20
41978,112700,1998,35.05,25.8,1242.5,89,3.85,6.8,3.35,6
41933,241660,1998,34.35,25.55,595,89,2,6.5,3.4,10
41923,117890,1998,34.35,26.6,536.5,86.5,0.7,6.55,3.2,9
41863,83890,1998,34.4,26.4,557,89,0.6,6.55,2.6,37
41929,378610,1998,34,26.3,349,88,2.3,6.15,4,9
41936,247250,1998,35.2,26.6,195,87.5,1.05,6.15,3.45,7
41947,46960,1998,34.65,26.5,300.5,87,1.4,6.25,3.6,4
41886,216520,1998,34,26.2,631,90,1.65,6.8,2.25,19
41953,195890,1998,33.7,25.95,894.5,90,1.65,6.7,2.65,6
41907,67500,1998,34.75,26.55,319,88.5,1.2,6.7,3.55,14
41960,213740,1998,34.2,26.1,711,90.5,1.35,6.6,2.2,3
41895,177290,1998,35.25,26.65,336,89.5,1.3,6.65,4.15,20
41966,10740,1998,34.3,25.15,588,88.5,1.05,6.7,3.15,63
41859,127930,1998,34.25,26.3,465.5,90,1.2,6.8,3.3,34
41891,375070,1998,34.3,25.2,955,92,1.25,7.5,2.25,35
41909,83170,1998,34.3,26.45,451.5,88.5,1.5,6.95,3.25,10
41950,352910,1999,34,25.25,465.5,91,1.5,7.05,2.75,4
41883,26370,1999,35.4,26.3,386,87,1.1,6.55,4.05,20
41978,106060,1999,34.4,25.35,681,87,3.9,6.75,3.6,6
41933,218400,1999,34.2,25.6,531.5,88,2.05,6.45,4.1,10
41923,123520,1999,34.8,26.3,417.5,85,0.6,6.7,3.85,9
41863,72270,1999,35.55,26,495,88,0.6,6.35,3.65,37
41929,373810,1999,33.5,25.75,436.5,88,1.8,6.15,3.65,9
41936,247890,1999,35.1,25.85,303.5,88.5,2.45,6.5,4.75,7
41947,52020,1999,34.65,25.95,395.5,88,1.15,6.1,3.6,4
41886,194930,1999,35.2,26.1,375,88,1.8,6.35,3.55,19
41953,221980,1999,34.4,25.65,669,88.5,1.8,6.7,3.15,6
41907,54970,1999,34.45,26,328,89,1.4,6.6,3.45,14
41960,223510,1999,34.45,25.8,668.5,91,1.1,6.7,2.65,3
41895,174110,1999,34.95,25.95,351.5,90,1.05,6.6,4.2,20
41966,11370,1999,34.7,24.8,532,88,1.15,6.8,3.15,63
41859,46500,1999,35.25,25.95,632.5,88.5,1.35,6.55,4.2,34
41891,349950,1999,36.7,25.4,639,87.5,1.25,7.25,3.1,35
41909,71400,1999,34.7,25.95,257,87.5,1.45,6.55,3.55,10
41950,357900,2000,34.85,25.45,296,87.5,1.6,6.5,3.7,4
41883,19730,2000,35.05,26.6,239.5,84.5,1.15,5.8,4.5,20
41978,106640,2000,34.25,25.2,632.5,87.5,3.3,6.25,4.8,6
41933,266460,2000,35.3,25.75,250.5,85,1.65,6.15,6,10
41923,117280,2000,35.1,26.45,313,80.5,1,6.25,4.85,9
41863,42040,2000,35.25,26.45,191.5,85,0.7,6,4.95,37
41929,317710,2000,35,26.2,249,86,1.5,5.6,5,9
41936,220870,2000,36.8,26,362.5,85.5,2.15,6.15,5.95,7
41947,31390,2000,36.45,25.55,349.5,87.5,0.95,5.5,5.25,4
41886,186180,2000,35.3,26.35,203.5,87.5,1.85,6.25,3.9,19
41953,219240,2000,35.25,25.95,511,86.5,1.8,6.05,5.1,6
41907,60460,2000,35.75,26.4,194,86.5,1.3,5.8,4.4,14
41960,253490,2000,35.2,26.15,398.5,89.5,1.65,6.3,3.9,3
41895,161010,2000,35.2,26.5,153.5,86.5,1.05,5.85,4.3,20
41966,11430,2000,35.35,24.7,370.5,86,0.9,5.95,4.75,63
41859,31700,2000,34.9,26.25,199,85,1.55,6,4.95,34
41891,396940,2000,35.55,25.1,656.5,86.5,1.4,6.75,3.95,35
41909,62210,2000,35.6,26.35,122,83.5,1.25,5.85,4.95,10
41950,386160,2001,33.35,25.65,373.5,89,1.65,6.6,4.3,4
41883,18060,2001,35.9,26.85,150,83,1,5.45,5.85,20
41978,113580,2001,33.9,25.45,608,81.5,3.95,6.75,4.5,6
41933,271060,2001,35,25.85,248,85,1.4,5.85,5.85,10
41923,114850,2001,34,25.55,203.5,82,1.35,6.4,4.85,9
41863,28770,2001,36.65,26.6,238,84.5,0.6,5.45,6.25,37
41929,335960,2001,33.8,26.5,230.5,85.5,1.2,5.55,5.6,9
41936,170780,2001,35.1,26.35,213,86,2.1,6.4,4.15,7
41947,32080,2001,34.7,26.7,228.5,86.5,1,5.85,5.25,4
41886,169220,2001,35.3,26.5,205,85.5,1.65,6.05,4.85,19
41953,218990,2001,34,26.1,506.5,86,1.5,6.1,5.8,6
41907,62860,2001,34.65,26.45,161.5,84.5,1.4,5.8,5.3,14
41960,248180,2001,34.45,26.45,340,88.5,1.85,6.2,4.05,3
41895,144650,2001,34.75,26.5,274,86.5,1.35,5.85,6.2,20
41966,11110,2001,35.1,25.15,339,83.5,0.85,5.65,5.2,63
41859,24790,2001,38.4,26.4,343.5,84,1.2,5.75,5.95,34
41891,323550,2001,35.85,25.65,609,87.5,1.55,6.95,4.65,35
41909,58830,2001,32.45,26.1,201.5,84.5,1.15,5.95,5.35,10
41950,374970,2002,34.25,25.95,494,89.5,1.05,6.85,3.85,4
41883,17940,2002,35.2,26.3,486,88.5,0.75,6.45,4,20
41978,118190,2002,33.25,25.4,608,82.5,3.6,6.95,4.5,6
41933,248920,2002,34.4,25.55,494.5,87.5,1.8,6.6,3.8,10
41923,108390,2002,34.65,25.25,359,83.5,1.05,6.8,3.05,9
41863,31960,2002,35.65,25.95,521.5,87,0.7,6.3,3.8,37
41929,317070,2002,34.65,26.05,503,87.5,1.2,6.4,3.7,9
41936,173240,2002,36.1,26.4,377.5,86.5,1.55,6.25,4,7
41947,29720,2002,35.95,26.6,425,89,0.8,6.45,4,4
41886,168720,2002,33.3,26.05,323.5,88.5,1.35,6.45,3.3,19
41953,224800,2002,34.2,25.75,601,88.5,1.3,6.45,3.25,6
41907,70520,2002,35.5,26.2,240,88,1.2,6.25,4.2,14
41960,253360,2002,34.75,25.95,509,93,1.05,6.65,2.7,3
41895,184020,2002,36.25,26.4,277,87.5,1.25,6.15,4.55,20
41966,12680,2002,34.6,24.95,662,87,0.55,6.15,3.5,63
41859,27330,2002,35.35,25.95,434.5,87,1.25,6.7,3.45,34
41891,339500,2002,34.35,25.35,661,90.5,1.45,7.35,2.9,35
41909,56160,2002,34.6,25.95,411,87,1,6.6,3.4,10
41950,383740,2003,34.2,26.6,214.5,89.5,1.35,6.3,5.3,4
41883,17890,2003,36.65,26.8,219.5,83,1,5.55,6.2,20
41978,126820,2003,34.7,25.8,316,85,1,5.9,4.5,6
41933,229040,2003,35.4,25.7,210.5,83.5,1.9,5.6,6.9,10
41923,107500,2003,35.2,26.5,196.5,79.5,1.75,6.05,5.35,9
41863,27130,2003,36.7,26.55,364.5,83.5,0.65,5.4,6.15,37
41929,327240,2003,34.65,26.45,198,84.5,1,5.3,6.3,9
41936,165240,2003,35.9,26.2,302,84.5,2.05,5.95,5.15,7
41947,29550,2003,35.35,26.6,271,86.5,1,5.3,5.3,4
41886,161460,2003,35.55,26.85,168.5,85,1.5,5.65,5.15,19
41953,213550,2003,34.65,26.4,461.5,86,1.7,5.35,5.85,6
41907,71570,2003,35.5,26.45,110.5,85,1.5,5.45,6,14
41960,252060,2003,35.45,26.35,410.5,90.5,1,5.65,4.7,3
41895,185920,2003,35.15,26.7,179,85.5,1.25,5.4,5.75,20
41966,11850,2003,37.35,25.3,237,84.5,0.6,5.05,5.7,63
41859,20450,2003,36.35,26.6,408,84,1.45,5.95,5.7,34
41891,291360,2003,36.5,25.85,467.5,84.5,1.65,6.9,4.4,35
41909,54990,2003,35.55,26.55,196,82.5,1.1,5.55,5.9,10
