Productions
67595
72025
268925
49960
7105
8335
26815
29250
19580
11695
46555
86145
53035
60645
68315
267515
50535
7385
8350
27665
32950
20295
12935
48950
88110
49820
42805
65275
266550
16210
6450
6685
23520
25125
16535
11610
43025
85255
39160
46645
61485
259070
41010
2145
6030
17775
22710
15475
11335
42005
92625
39600
48235
62050
250920
39610
4335
6930
11885
22590
12655
11190
310
43160
90960
33985
49005
126570
217475
41905
7420
8125
12875
32610
16050
11390
355
59080
118100
79365
64085
92645
236940
48020
9605
7565
25350
30280
6230
12100
330
62550
117740
77495
54805
87015
218920
41330
5030
7930
16295
26220
3165
8705
205
43770
60520
57110
64935
104985
253945
50590
4605
10515
16620
30335
3780
11975
205
52330
80555
53550
72640
118280
252570
58495
4380
10835
20465
20335
4000
14370
250
52110
93510
50340
9092
70829
102327
277002
60164
4736
13131
20940
20422
5844
15398
287
56925
2852
89097
52332
9810
78615
145035
287020
63140
5750
13040
31090
20470
6490
16680
335
51385
2135
82850
65800
10130
79300
188755
290870
67130
5780
31335
31410
20265
6790
18280
355
68480
3980
84300
65945
10580
83063
218792
296792
74225
6338
32793
31976
20613
8577
22423
1718
59610
3883
96357
59428
11411
84258
226715
288087
75804
6609
25155
34859
20844
9797
24845
1314
165195
634
75839
51942
13375
86830
238855
258555
81130
6715
33258
42835
21905
11340
23805
1070
76565
840
73010
55615
11915
87705
211495
248270
86730
7290
30755
40355
20735
11050
23685
1155
75145
985
68585
49375
11080
82250
210790
255505
86125
7440
30355
35175
19925
10210
24005
1075
75530
980
62015
33195
11990
86165
251655
349065
90375
7630
33415
42140
20915
11165
25185
1095
76360
1085
83475
38645
38020
12565
80503
251773
247887
90104
7703
22598
10912
18961
8138
40661
2994
79262
1248
58127
42105
22236
13005
100695
242165
197120
93025
7885
25370
11465
20020
8005
35020
2990
83620
1345
64120
42395
25675
5005
114375
264285
267445
90870
9200
36370
11885
22280
7490
38985
2360
79945
1590
79330
46415
30755
7645
112295
242690
432780
91920
7655
34095
17050
22455
8080
31380
2020
80670
2025
75710
48275
29860
7955
114685
233145
467145
143400
6385
36675
18900
22635
8580
28800
2075
79495
1710
72570
45250
29275
9775
117920
214125
528360
92795
6265
38980
18630
22265
8750
26355
2100
80005
1880
73150
43615
27050
9775
117920
214125
528360
92795
6265
38980
18630
22265
8750
26355
2100
80005
1880
73150
43615
27050
9730
122950
207070
571065
93925
7165
39910
24695
23295
9580
24465
1930
81570
1875
74650
41190
27860
15230
125275
207875
582285
93090
7285
39220
24790
23620
9830
24090
1990
80745
1970
75810
40695
27850
15770
130145
223435
581285
94225
7240
44120
38155
24710
10530
24370
2100
79930
1915
76455
41060
27715
55720
248080
406150
547600
224040
16605
70345
166885
33730
60590
23975
7565
132265
9105
340175
95135
31865
55740
236950
449800
694510
235625
29805
62300
163345
33265
51480
28770
6595
118750
9195
350200
88520
36090
56090
227140
451210
833190
239960
26855
99025
178540
27890
39825
28880
6380
158665
10085
353860
115705
41440
46705
237500
451960
811225
243895
25505
95140
155270
26715
27000
19485
1660
161030
10900
220605
118370
40465
40685
369420
102820
453415
824560
263460
26485
104505
152620
25690
24860
24355
1680
193055
11130
426195
106805
36445
14074
407882
68660
192754
20966
297639
6862
75184
11873
3903
24333
1080
435803
538005
20498
